175;Bahia Azul;1;F-09;17280.00;0;108;0;14/12/2018 13:08;0
176;Bahia Azul;1;F-10;17280.00;0;108;0;14/12/2018 13:08;0
177;Bahia Azul;1;F-11;19206.40;0;120;0;14/12/2018 13:08;0
178;Bahia Azul;1;F-12;19200.00;0;120;0;14/12/2018 13:08;0
179;Bahia Azul;1;F-13;19200.00;0;120;0;14/12/2018 13:08;0
180;Bahia Azul;1;F-14;19200.00;0;120;0;14/12/2018 13:08;0
181;Bahia Azul;1;F-15;19200.00;0;120;0;14/12/2018 13:08;0
182;Bahia Azul;1;F-16;19200.00;0;120;0;14/12/2018 13:08;0
183;Bahia Azul;1;F-17;19200.00;0;120;0;14/12/2018 13:08;0
184;Bahia Azul;1;F-18;19200.00;0;120;0;14/12/2018 13:08;0
185;Bahia Azul;1;F-19;19200.00;0;120;0;14/12/2018 13:08;0
186;Bahia Azul;1;F-20;19200.00;0;120;0;14/12/2018 13:08;0
187;Bahia Azul;1;G-01;18449.80;0;127;0;14/12/2018 13:08;0
188;Bahia Azul;1;G-02;17400.00;0;120;0;14/12/2018 13:08;0
189;Bahia Azul;1;G-03;17400.00;0;120;0;14/12/2018 13:08;0
190;Bahia Azul;1;G-04;17400.00;0;120;0;14/12/2018 13:08;0
191;Bahia Azul;1;G-05;17400.00;0;120;0;14/12/2018 13:08;0
192;Bahia Azul;1;G-06;17400.00;0;120;0;14/12/2018 13:08;0
193;Bahia Azul;1;G-07;17400.00;0;120;0;14/12/2018 13:08;0
194;Bahia Azul;1;G-08;17400.00;0;120;0;14/12/2018 13:08;0
195;Bahia Azul;1;G-09;17400.00;0;120;0;14/12/2018 13:08;0
196;Bahia Azul;1;G-10;17400.00;0;120;0;14/12/2018 13:08;0
197;Bahia Azul;1;G-11;17400.00;0;120;0;14/12/2018 13:08;0
198;Bahia Azul;1;G-12;17400.00;0;120;0;14/12/2018 13:08;0
199;Bahia Azul;1;G-13;17400.00;0;120;0;14/12/2018 13:08;0
200;Bahia Azul;1;G-14;17400.00;0;120;0;14/12/2018 13:08;0
201;Bahia Azul;1;G-15;18752.85;0;129;0;14/12/2018 13:08;0
202;Bahia Azul;1;G-16;18873.20;0;130;0;14/12/2018 13:08;0
203;Bahia Azul;1;G-17;18796.35;0;130;0;14/12/2018 13:08;0
204;Bahia Azul;1;G-18;17400.00;0;120;0;14/12/2018 13:08;0
205;Bahia Azul;1;G-19;17400.00;0;120;0;14/12/2018 13:08;0
206;Bahia Azul;1;G-20;17400.00;0;120;0;14/12/2018 13:08;0
207;Bahia Azul;1;G-21;17400.00;0;120;0;14/12/2018 13:08;0
208;Bahia Azul;1;G-22;17400.00;0;120;0;14/12/2018 13:08;0
209;Bahia Azul;1;G-23;17400.00;0;120;0;14/12/2018 13:08;0
210;Bahia Azul;1;G-24;17400.00;0;120;0;14/12/2018 13:08;0
211;Bahia Azul;1;G-25;17400.00;0;120;0;14/12/2018 13:08;0
212;Bahia Azul;1;G-26;17400.00;0;120;0;14/12/2018 13:08;0
213;Bahia Azul;1;G-27;17400.00;0;120;0;14/12/2018 13:08;0
214;Bahia Azul;1;G-28;17400.00;0;120;0;14/12/2018 13:08;0
215;Bahia Azul;1;G-29;17400.00;0;120;0;14/12/2018 13:08;0
216;Bahia Azul;1;G-30;20363.80;0;140;0;14/12/2018 13:08;0
217;Bahia Azul;1;G-31;13386.40;0;92;0;14/12/2018 13:08;0
218;Bahia Azul;1;H-01;16714.60;0;119;0;14/12/2018 13:08;0
219;Bahia Azul;1;H-02;14000.00;0;100;0;14/12/2018 13:08;0
220;Bahia Azul;1;H-03;14000.00;0;100;0;14/12/2018 13:08;0
221;Bahia Azul;1;H-04;14000.00;0;100;0;14/12/2018 13:08;0
222;Bahia Azul;1;H-05;14000.00;0;100;0;14/12/2018 13:08;0
223;Bahia Azul;1;H-06;14000.00;0;100;0;14/12/2018 13:08;0
224;Bahia Azul;1;H-07;14000.00;0;100;0;14/12/2018 13:08;0
225;Bahia Azul;1;H-08;14000.00;0;100;0;14/12/2018 13:08;0
226;Bahia Azul;1;H-09;14000.00;0;100;0;14/12/2018 13:08;0
227;Bahia Azul;1;H-10;14000.00;0;100;0;14/12/2018 13:08;0
228;Bahia Azul;1;H-11;14000.00;0;100;0;14/12/2018 13:08;0
229;Bahia Azul;1;H-12;14000.00;0;100;0;14/12/2018 13:08;0
230;Bahia Azul;1;H-13;14000.00;0;100;0;14/12/2018 13:08;0
231;Bahia Azul;1;H-14;14000.00;0;100;0;14/12/2018 13:08;0
232;Bahia Azul;1;H-15;14000.00;0;100;0;14/12/2018 13:08;0
233;Bahia Azul;1;H-16;14000.00;0;100;0;14/12/2018 13:08;0
234;Bahia Azul;1;H-17;14000.00;0;100;0;14/12/2018 13:08;0
235;Bahia Azul;1;H-18;14000.00;0;100;0;14/12/2018 13:08;0
236;Bahia Azul;1;H-19;14000.00;0;100;0;14/12/2018 13:08;0
237;Bahia Azul;1;H-20;14000.00;0;100;0;14/12/2018 13:08;0
238;Bahia Azul;1;H-21;14000.00;0;100;0;14/12/2018 13:08;0
239;Bahia Azul;1;H-22;14009.80;0;100;0;14/12/2018 13:08;0
240;Bahia Azul;1;H-23;14135.80;0;101;0;14/12/2018 13:08;0
241;Bahia Azul;1;H-24;14000.00;0;100;0;14/12/2018 13:08;0
242;Bahia Azul;1;H-25;14000.00;0;100;0;14/12/2018 13:08;0
243;Bahia Azul;1;H-26;14000.00;0;100;0;14/12/2018 13:08;0
244;Bahia Azul;1;H-27;14000.00;0;100;0;14/12/2018 13:08;0
245;Bahia Azul;1;H-28;14000.00;0;100;0;14/12/2018 13:08;0
246;Bahia Azul;1;H-29;14000.00;0;100;0;14/12/2018 13:08;0
247;Bahia Azul;1;H-30;14000.00;0;100;0;14/12/2018 13:08;0
248;Bahia Azul;1;H-31;14000.00;0;100;0;14/12/2018 13:08;0
249;Bahia Azul;1;H-32;14000.00;0;100;0;14/12/2018 13:08;0
250;Bahia Azul;1;H-33;14000.00;0;100;0;14/12/2018 13:08;0
251;Bahia Azul;1;H-34;14000.00;0;100;0;14/12/2018 13:08;0
252;Bahia Azul;1;H-35;14000.00;0;100;0;14/12/2018 13:08;0
253;Bahia Azul;1;H-36;14000.00;0;100;0;14/12/2018 13:08;0
254;Bahia Azul;1;H-37;14000.00;0;100;0;14/12/2018 13:08;0
255;Bahia Azul;1;H-38;14000.00;0;100;0;14/12/2018 13:08;0
256;Bahia Azul;1;H-39;14000.00;0;100;0;14/12/2018 13:08;0
257;Bahia Azul;1;H-40;14000.00;0;100;0;14/12/2018 13:08;0
258;Bahia Azul;1;H-41;20941.20;0;150;0;14/12/2018 13:08;0
259;Tulipanes;1;A-02;13770.00;153;90;0;14/12/2018 13:08;0
260;Tulipanes;1;A-03;13770.00;153;90;0;14/12/2018 13:08;0
261;Tulipanes;1;A-04;13770.00;153;90;0;14/12/2018 13:08;0
262;Tulipanes;1;A-05;22500.00;250;90;0;14/12/2018 13:08;0
263;Tulipanes;1;A-06;22500.00;250;90;0;14/12/2018 13:08;0
264;Tulipanes;1;A-09;13770.00;153;90;0;14/12/2018 13:08;0
265;Tulipanes;1;A-10;13770.00;153;90;0;14/12/2018 13:08;0
266;Tulipanes;1;A-11;13770.00;153;90;0;14/12/2018 13:08;0
267;Tulipanes;1;A-12;13770.00;153;90;0;14/12/2018 13:08;0
268;Tulipanes;1;A-13;13770.00;153;90;0;14/12/2018 13:08;0
269;Tulipanes;1;A-14;13770.00;153;90;0;14/12/2018 13:08;0
270;Tulipanes;1;A-15;13770.00;153;90;0;14/12/2018 13:08;0
271;Tulipanes;1;B-01;26897.50;250;108;0;14/12/2018 13:08;0
272;Tulipanes;1;B-02;30000.00;250;120;0;14/12/2018 13:08;0
273;Tulipanes;1;B-03;30000.00;250;120;0;14/12/2018 13:08;0
274;Tulipanes;1;B-04;30000.00;250;120;0;14/12/2018 13:08;0
275;Tulipanes;1;B-05;30000.00;250;120;0;14/12/2018 13:08;0
276;Tulipanes;1;B-06;30000.00;250;120;0;14/12/2018 13:08;0
277;Tulipanes;1;B-07;30000.00;250;120;0;14/12/2018 13:08;0
278;Tulipanes;1;B-08;30000.00;250;120;0;14/12/2018 13:08;0
279;Tulipanes;1;B-09;30000.00;250;120;0;14/12/2018 13:08;0
280;Tulipanes;1;B-10;30000.00;250;120;0;14/12/2018 13:08;0
281;Tulipanes;1;B-11;30000.00;250;120;0;14/12/2018 13:08;0
282;Tulipanes;1;B-12;30000.00;250;120;0;14/12/2018 13:08;0
283;Tulipanes;1;B-14;19695.69;250;129;0;14/12/2018 13:08;0
284;Tulipanes;1;B-15;19695.69;153;129;0;14/12/2018 13:08;0
285;Tulipanes;1;B-16;29000.00;153;116;0;14/12/2018 13:08;0
286;Tulipanes;1;B-18;20440.80;153;134;0;14/12/2018 13:08;0
287;Tulipanes;1;B-19;20440.80;153;134;0;14/12/2018 13:08;0
288;Tulipanes;1;B-22;20440.80;153;134;0;14/12/2018 13:08;0
289;Tulipanes;1;B-24;20440.80;153;134;0;14/12/2018 13:08;0
290;Tulipanes;1;B-26;22995.90;153;150;0;14/12/2018 13:08;0
291;Tulipanes;1;B-27;25534.08;198;129;0;14/12/2018 13:08;0
292;Tulipanes;1;B-28;25563.78;197,9846654;129;0;14/12/2018 13:08;0
293;Tulipanes;1;C-01;22500.00;153;90;0;14/12/2018 13:08;0
294;Tulipanes;1;C-02;13770.00;250;90;0;14/12/2018 13:08;0
295;Tulipanes;1;C-03;22500.00;250;90;0;14/12/2018 13:08;0
296;Tulipanes;1;D-03;15480.54;250;101;0;14/12/2018 13:08;0
297;Tulipanes;1;D-04;15033.78;250;98;0;14/12/2018 13:08;0
298;Tulipanes;1;D-07;26320.00;250;105;0;14/12/2018 13:08;0
299;Tulipanes;1;D-08;16742.79;250;109;0;14/12/2018 13:08;0
300;Tulipanes;1;D-09;18910.80;153;124;0;14/12/2018 13:08;0
301;Tulipanes;1;D-13;18231.48;153;119;0;14/12/2018 13:08;0
302;Tulipanes;1;D-14;18060.12;153;118;0;14/12/2018 13:08;0
303;Tulipanes;1;D-15;17890.29;153;117;0;14/12/2018 13:08;0
304;Tulipanes;1;D-17;26642.50;0;107;0;14/12/2018 13:08;0
305;Tulipanes;1;E-01;22512.50;250;90;0;14/12/2018 13:08;0
306;Tulipanes;1;E-04;13803.66;153;90;0;14/12/2018 13:08;0
307;Tulipanes;1;E-07;16524.00;153;108;0;14/12/2018 13:08;0
308;Tulipanes;1;E-08;14207.58;153;93;0;14/12/2018 13:08;0
309;Tulipanes;1;E-10;13783.77;153;90;0;14/12/2018 13:08;0
310;Tulipanes;1;E-11;23230.00;250;93;0;14/12/2018 13:08;0
311;Montesol;1;A-01;15241.05;109;154;0;14/12/2018 13:37;0
312;Montesol;1;A-02;9480.00;79;120;0;14/12/2018 13:34;0
313;Montesol;1;A-03;9480.00;79;120;0;14/12/2018 13:34;0
314;Montesol;1;A-04;9480.00;79;120;0;14/12/2018 13:34;0
315;Montesol;1;A-05;9480.00;0;120;0;14/12/2018 13:34;0
316;Montesol;1;A-06;9480.00;0;120;0;14/12/2018 13:34;0
317;Montesol;1;A-07;9480.00;79;120;0;14/12/2018 13:34;0
318;Montesol;1;A-08;9480.00;79;120;0;14/12/2018 13:34;0
319;Montesol;1;A-09;9480.00;79;120;0;14/12/2018 13:34;0
320;Montesol;1;A-10;9480.00;79;120;0;14/12/2018 13:34;0
321;Montesol;1;A-11;9480.00;79;120;0;14/12/2018 13:34;0
322;Montesol;1;A-12;9480.00;79;120;0;14/12/2018 13:34;0
323;Montesol;1;A-13;9480.00;79;120;0;14/12/2018 13:34;0
324;Montesol;1;A-14;9480.00;79;120;0;14/12/2018 13:34;0
325;Montesol;1;A-15;9480.00;79;120;0;14/12/2018 13:34;0
326;Montesol;1;A-16;9480.00;79;120;0;14/12/2018 13:34;0
327;Montesol;1;A-17;9480.00;79;120;1;14/12/2018 13:34;78945632
328;Montesol;1;A-18;9480.00;79;120;0;14/12/2018 13:34;0
329;Montesol;1;A-19;9480.00;79;120;0;14/12/2018 13:34;0
330;Montesol;1;A-20;9480.00;79;120;0;14/12/2018 13:34;0
331;Montesol;1;A-21;9480.00;79;120;0;14/12/2018 13:34;0
332;Montesol;1;A-22;9480.00;79;120;0;14/12/2018 13:34;0
333;Montesol;1;A-23;9480.00;79;120;0;14/12/2018 13:34;0
334;Montesol;1;B-01;11880.00;0;120;0;14/12/2018 13:34;0
335;Montesol;1;B-02;9480.00;0;120;0;14/12/2018 13:34;0
336;Montesol;1;B-03;9480.00;0;120;0;14/12/2018 13:34;0
337;Montesol;1;B-04;9480.00;0;120;0;14/12/2018 13:34;0
338;Montesol;1;B-05;9480.00;115;120;0;14/12/2018 13:34;0
339;Montesol;1;B-06;9480.00;115;120;0;14/12/2018 13:34;0
340;Montesol;1;B-07;9480.00;0;120;0;14/12/2018 13:34;0
341;Montesol;1;B-08;9480.00;0;120;0;14/12/2018 13:34;0
342;Montesol;1;B-09;9480.00;0;120;0;14/12/2018 13:34;0
343;Montesol;1;B-10;9480.00;0;120;0;14/12/2018 13:34;0
344;Montesol;1;B-11;9480.00;0;120;0;14/12/2018 13:34;0
345;Montesol;1;B-12;9480.00;0;120;0;14/12/2018 13:34;0
346;Montesol;1;B-13;12587.85;0;127;0;14/12/2018 13:34;0
347;Montesol;1;B-14;13369.95;0;135;0;14/12/2018 13:34;0
348;Montesol;1;B-15;9480.00;115;120;0;14/12/2018 13:34;0
349;Montesol;1;B-16;9480.00;115;120;0;14/12/2018 13:34;0
350;Montesol;1;B-17;9480.00;0;120;0;14/12/2018 13:34;0
351;Montesol;1;B-18;9480.00;0;120;0;14/12/2018 13:34;0
352;Montesol;1;B-19;9480.00;0;120;0;14/12/2018 13:34;0
353;Montesol;1;B-20;9480.00;0;120;0;14/12/2018 13:34;0
354;Montesol;1;B-21;9480.00;0;120;0;14/12/2018 13:34;0
